"AKR","ìXï‹ñº","ì˙ït","ìVãC","îÑè„","ñ⁄ïWíBê¨ó¶","ëOîNìØójì˙î‰","ãqêî","ãqíPâø","êlåèîÔó¶","å¥âøó¶"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-07","ì‹","57926","0.0%","0.0%","58","998","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-08","ê∞","45919","0.0%","0.0%","48","956","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-09","ì‹","100080","0.0%","0.0%","75","1334","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-10","ê∞","83149","0.0%","0.0%","70","1187","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-12","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-13","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-14","ê∞","65102","0.0%","0.0%","71","916","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-15","ê∞","40890","0.0%","0.0%","42","973","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-16","ì‹","76443","0.0%","0.0%","72","1061","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-17","ì‹","61973","0.0%","0.0%","50","1239","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-18","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-19","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-21","ê∞","51861","0.0%","0.0%","52","997","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-22","âJ","36928","0.0%","0.0%","39","946","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-23","ê∞","89027","0.0%","0.0%","69","1290","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-24","ê∞","85607","0.0%","0.0%","77","1111","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-25","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-27","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-28","ê∞","59454","0.0%","0.0%","55","1080","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-29","ê∞","49096","0.0%","0.0%","51","962","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-30","ê∞","88114","0.0%","0.0%","85","1036","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-10-31","ì‹","97856","0.0%","0.0%","89","1099","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-01","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-03","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-04","ì‹","54466","0.0%","0.0%","51","1067","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-05","ê∞","43683","0.0%","0.0%","47","929","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-06","ì‹","71056","0.0%","0.0%","67","1060","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-07","ê∞","74901","0.0%","0.0%","69","1085","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-08","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-09","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-11","ê∞","50738","0.0%","0.0%","56","906","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-12","ê∞","44374","0.0%","0.0%","59","752","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-13","ê∞","87209","0.0%","0.0%","77","1132","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-14","ê∞","87214","0.0%","0.0%","77","1132","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-18","ê∞","55086","0.0%","0.0%","59","933","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-19","ê∞","52849","0.0%","0.0%","51","1036","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-20","ê∞","76362","0.0%","0.0%","66","1157","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-21","ì‹","86555","0.0%","0.0%","74","1169","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-22","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-23","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-25","ê∞","56490","0.0%","0.0%","58","973","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-26","ê∞","37354","0.0%","0.0%","43","868","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-27","ê∞","77151","0.0%","0.0%","66","1168","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-28","ê∞","97539","0.0%","0.0%","84","1161","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-29","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-11-30","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-02","ê∞","47912","0.0%","0.0%","49","977","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-03","ê∞","38907","0.0%","0.0%","42","926","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-04","ê∞","62884","0.0%","0.0%","64","982","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-05","ê∞","79928","0.0%","0.0%","75","1065","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-07","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-08","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-09","ê∞","55351","0.0%","0.0%","64","864","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-10","ê∞","47563","0.0%","0.0%","51","932","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-11","ê∞","85804","0.0%","0.0%","74","1159","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-12","ì‹","65999","0.0%","0.0%","56","1178","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-16","ê∞","43669","0.0%","0.0%","45","970","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-17","ê∞","34318","0.0%","0.0%","34","1009","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-18","ê∞","62062","0.0%","0.0%","47","1320","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-19","ê∞","100848","0.0%","0.0%","70","1440","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-21","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-22","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-23","ê∞","60135","0.0%","0.0%","52","1156","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-24","ê∞","102864","0.0%","0.0%","61","1686","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-25","ì‹","122362","0.0%","0.0%","63","1942","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-26","ê∞","88278","0.0%","0.0%","78","1131","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-27","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-29","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-30","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2021-12-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-03","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-06","ê·","25971","0.0%","0.0%","32","811","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-07","ê∞","33225","0.0%","0.0%","21","1582","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-08","ì‹","49081","0.0%","0.0%","45","1090","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-09","ì‹","74025","0.0%","0.0%","61","1213","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-11","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-13","ê∞","46844","0.0%","0.0%","49","956","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-14","ê∞","32662","0.0%","0.0%","25","1306","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-15","ê∞","78031","0.0%","0.0%","70","1114","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-16","ê∞","78137","0.0%","0.0%","72","1085","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-18","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-19","ì‹","2200","0.0%","0.0%","1","2200","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-20","ê∞","47162","0.0%","0.0%","46","1025","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-21","ê∞","35633","0.0%","0.0%","39","913","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-22","ê∞","74008","0.0%","0.0%","65","1138","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-23","ì‹","82753","0.0%","0.0%","62","1334","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-25","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-26","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-27","ì‹","49424","0.0%","0.0%","55","898","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-28","ê∞","41559","0.0%","0.0%","44","944","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-29","ê∞","77171","0.0%","0.0%","64","1205","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-30","ì‹","83442","0.0%","0.0%","74","1127","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-01-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-03","ê∞","45862","0.0%","0.0%","51","899","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-04","ì‹","38932","0.0%","0.0%","38","1024","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-05","ê∞","91586","0.0%","0.0%","83","1103","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-06","ê∞","86082","0.0%","0.0%","71","1212","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-08","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-09","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-10","Ç›ÇºÇÍ","38180","0.0%","0.0%","38","1004","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-11","ì‹","33382","0.0%","0.0%","31","1076","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-12","ê∞","82708","0.0%","0.0%","72","1148","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-13","Ç›ÇºÇÍ","87188","0.0%","0.0%","65","1341","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-14","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-17","ê∞","42967","0.0%","0.0%","51","842","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-18","ê∞","46314","0.0%","0.0%","49","945","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-19","âJ","76213","0.0%","0.0%","67","1137","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-20","ê∞","56347","0.0%","0.0%","51","1104","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-21","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-22","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-23","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-24","ê∞","42899","0.0%","0.0%","44","974","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-25","ê∞","44424","0.0%","0.0%","46","965","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-26","ê∞","92039","0.0%","0.0%","76","1211","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-27","ê∞","95300","0.0%","0.0%","78","1221","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-02-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-01","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-02","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-03","ê∞","43833","0.0%","0.0%","47","932","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-04","ê∞","39747","0.0%","0.0%","38","1045","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-05","ì‹","80919","0.0%","0.0%","64","1264","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-06","ê∞","95642","0.0%","0.0%","84","1138","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-08","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-09","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-10","ê∞","43868","0.0%","0.0%","44","997","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-11","ê∞","39344","0.0%","0.0%","38","1035","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-12","ê∞","83882","0.0%","0.0%","67","1251","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-13","ê∞","89617","0.0%","0.0%","76","1179","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-17","ì‹","64931","0.0%","0.0%","62","1047","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-18","âJ","37343","0.0%","0.0%","35","1066","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-19","âJ","66123","0.0%","0.0%","58","1140","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-20","ì‹","91280","0.0%","0.0%","68","1342","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-21","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-22","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-23","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-24","ê∞","59798","0.0%","0.0%","55","1087","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-25","ê∞","36589","0.0%","0.0%","43","850","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-26","ì‹","63835","0.0%","0.0%","47","1358","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-27","ì‹","77315","0.0%","0.0%","73","1059","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-29","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-30","ì‹","2778","0.0%","0.0%","1","2778","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-03-31","ì‹","48921","0.0%","0.0%","45","1087","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-01","ê∞","36040","0.0%","74.3%","33","1092","26.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-02","ì‹","77029","0.0%","79.8%","72","1069","10.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-03","ì‹","79221","0.0%","79.6%","60","1320","6.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-04","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-06","ê∞","64","0.0%","0.0%","1","64","1984.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-07","ê∞","48701","0.0%","77.3%","48","1014","2.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-08","ê∞","41546","0.0%","85.7%","45","923","3.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-09","ê∞","71439","0.0%","74.0%","63","1133","1.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-10","ê∞","86606","0.0%","87.1%","70","1237","1.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-13","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2022-04-14","ì‹","39739","0.0%","63.0%","36","1103","3.1%","0.0%"
